Date,Open,High,Low,Close,Volume
2024-01-02,11397.37672932251,11852.272028606872,11456.363152746197,11761.29296875,2051248
2024-01-03,11447.365165600546,11492.35481035618,11097.44570639005,11243.412109375,1837768
2024-01-04,11387.378336588541,11373.381559001866,11155.431736580767,11253.4091796875,1084392
2024-01-05,11235.414379668155,11305.398274184685,10989.470978938632,11143.435546875,923891
2024-01-08,10921.48616567664,11133.437380169817,10798.514470475413,10950.4794921875,786647
2024-01-09,10820.509281385137,11076.450367593636,10750.525390625,10750.525390625,858005
2024-01-10,10737.528504022277,10805.51285581683,10602.5595703125,10602.5595703125,595739
2024-01-11,10924.486124567116,10897.492336211364,10488.586431118661,10609.55859375,1693546
2024-01-12,10572.566728872162,11376.381731237478,10612.557525009739,11227.416015625,1579197
2024-01-15,11078.451203913424,11214.419921875,11003.468455037555,11214.419921875,736170
2024-01-16,11172.428151749982,11138.435976612667,10834.505940090788,10898.4912109375,1122309
2024-01-17,10777.519424787224,10761.52310653151,10413.603184469734,10454.59375,3962665
2024-01-18,10610.557768253851,10780.518648363448,10451.594356857227,10547.572265625,1914913
2024-01-19,10547.57259875146,10770.521289701372,10495.584563193634,10697.5380859375,1805646
2024-01-22,10688.538958063586,10834.50534922225,10647.548396162863,10713.533203125,1636074
2024-01-23,10852.501568323538,10942.480853551462,10713.533561138189,10897.4912109375,1880352
2024-01-24,10897.490878300203,11593.330662822858,10922.485123433918,11341.388671875,3201225
2024-01-25,10997.468464590997,11959.2470703125,10997.468464590997,11959.2470703125,2671329
2024-01-26,11933.25372779843,12162.201038762392,11841.274895446097,12102.21484375,1573860
2024-01-29,11873.267246895191,12335.160937368884,11855.271388824787,11914.2578125,1400047
2024-01-30,12112.2119140625,12247.180845832903,11912.25794106931,12112.2119140625,1183415
2024-01-31,11595.330535129631,11737.2978515625,11441.365980688352,11737.2978515625,2702302
2024-02-01,11679.31200106534,12097.2158203125,11585.333630229856,12097.2158203125,1513075
2024-02-02,12302.169070801587,12513.12052744028,11892.263396764312,12137.20703125,3139829
2024-02-05,12007.236804396636,12084.219088654634,11673.313649303507,11869.2685546875,1351961
2024-02-06,12017.234204580762,11918.256984426562,11546.342581422898,11664.3154296875,1632236
2024-02-07,11781.28817435194,11724.30129163486,11416.372170988187,11705.3056640625,1349249
2024-02-08,11463.361003377375,11603.328781196391,11326.392535083054,11364.3837890625,1918282
2024-02-09,11297.399370479803,11494.354032071353,11247.410877690068,11335.390625,1518771
2024-02-12,11310.396928440441,11405.375069358131,11198.422699148005,11261.408203125,1520452
