Date,Open,High,Low,Close,Volume
2024-01-02,7441.318049723474,7482.264773658337,7264.548046394921,7313.484375,795097
2024-01-03,7201.629552056616,7430.331974386524,7156.6880280179885,7203.626953125,754067
2024-01-04,7302.498732353467,7299.502630575969,6959.9444291262735,6985.91064453125,1151367
2024-01-05,7070.799970091997,7101.759687475169,6925.988388783616,7069.80126953125,724438
2024-01-08,7019.86691623264,7118.73828125,6925.989054498983,7118.73828125,1733809
2024-01-09,7187.648252025701,7333.458540311898,7135.715820581303,7256.55859375,1807083
2024-01-10,7332.459513452771,7400.371151550671,7212.615446221181,7255.5595703125,1385118
2024-01-11,7255.559577046034,7348.438729236713,7174.664831589636,7314.48291015625,1289937
2024-01-12,7261.552200774233,7462.29102519393,7261.552200774233,7338.4521484375,1192852
2024-01-15,7316.979725258187,7341.447889220355,7271.538849328446,7290.51416015625,832627
2024-01-16,7510.22893869248,7361.422540838069,7094.769465488216,7118.73828125,963824
2024-01-17,7030.851909129693,7181.655692976083,7015.871400800581,7022.8623046875,1390676
2024-01-18,7139.710724851333,7171.669144657634,6979.918625819831,7037.84326171875,1079234
2024-01-19,7042.836728794643,7045.832830636161,6963.93938030134,6990.904296875,769214
2024-01-22,6971.928658403606,6971.928658403606,6844.0949858243675,6869.0625,1297857
2024-01-23,6944.963789451884,6944.963789451884,6688.297742013125,6913.00537109375,3293336
2024-01-24,6950.956643898394,7250.5668440664285,6958.946249236208,7150.69677734375,1257660
2024-01-25,7227.595897535696,7560.1631814764705,7206.623185935828,7462.29052734375,2917388
2024-01-26,7399.372485657634,7493.250338762212,7325.468643851902,7488.2568359375,1432578
2024-01-29,7391.382671665746,7662.030517094933,7123.730927846475,7569.1513671875,2824135
2024-01-30,7526.207283266129,7631.07084015877,7495.247566469254,7554.1708984375,1126858
2024-01-31,7610.098459315358,7869.760611470475,7565.156932980818,7796.85546875,1941548
2024-02-01,7652.043535594865,7772.886300905094,7537.192973523159,7560.1630859375,1608914
2024-02-02,7727.944648724649,7696.984932504635,7543.185051927794,7608.1005859375,754752
2024-02-05,7698.9832969016325,7755.909233848499,7591.123626897043,7617.08984375,569994
2024-02-06,7551.175369300878,7673.016844642064,7545.183165595573,7583.1337890625,2748106
2024-02-07,7572.147769981193,7649.047714361112,7500.241328483086,7517.21923828125,857198
2024-02-08,7592.122327545234,7617.08984375,7481.266555596073,7617.08984375,1391797
2024-02-09,7595.118103848024,7798.85302734375,7614.093415350077,7798.85302734375,1310791
2024-02-12,7789.864680019289,7788.865979419286,7485.260997018535,7572.14794921875,893108
2024-02-13,7658.036092773819,7777.880163083269,7525.2089148475125,7673.0166015625,1191732
2024-02-14,7767.893141023296,7738.930824092251,7605.1049458591415,7679.0087890625,343315
2024-02-15,7679.0085707796925,7718.9565929973005,7502.238572466777,7515.2216796875,767081
2024-02-16,7599.11253344057,7632.069651800872,7520.2151894871195,7574.14501953125,664124
2024-02-19,7544.18403329267,7637.063185410253,7497.245106953677,7624.080078125,811279
2024-02-20,7541.18824666556,7604.106384599599,7473.276605720883,7566.15576171875,910494
2024-02-21,7649.047666717646,7794.85794995838,7612.095745622392,7779.87744140625,1624945
2024-02-22,7705.973906076346,8113.443754920197,7800.850464017929,8087.4775390625,1319142
2024-02-23,8044.533530187204,8086.478956415368,7785.870068446858,7803.8466796875,598567
2024-02-26,7888.736448428007,7888.736448428007,7631.071680268185,7725.9482421875,694113
2024-02-27,7651.045535239638,7712.964974370934,7380.397664198007,7485.26123046875,1290165
2024-02-28,7524.209486029262,7524.209486029262,7176.661715769349,7329.462890625,1541687
2024-02-29,7251.565469703871,7371.409548531094,7114.743479709458,7177.66162109375,1834832
2024-03-01,7147.700061297961,7777.8801281805945,7190.644186299472,7746.92041015625,3063215
2024-03-04,7775.883011102382,8171.368455797545,7769.890807394879,8063.5087890625,2119422
2024-03-05,7921.692791255141,8108.449794780697,7909.708384611789,8013.5732421875,1381983
2024-03-06,8114.442211759715,8137.41232509762,8009.578650869282,8056.517578125,1213568
2024-03-07,8029.552948412761,8068.502272416255,7844.793334550029,8010.57763671875,1085667
2024-03-08,8190.342521060807,8517.9162738846,8161.380207548947,8289.2138671875,3150483
2024-03-11,8164.3768277145655,8300.200099710795,8110.446999127827,8212.314453125,1415948
