Date,Open,High,Low,Close,Volume,ma_200,tr,atr_14,is_hammer,is_shooting_star,feature_basic,feature_advanced
2024-01-02,32067.70226743345,32717.41258704668,32067.70226743345,32385.560546875,431078,,,,False,False,False,False
2024-01-03,32745.39936188355,32745.39936188355,31577.919921875,31577.919921875,524089,,649.7103196132302,,False,False,False,False
2024-01-04,32784.37864067492,32790.375965954474,31286.046875,31286.046875,572036,,1167.4794400085484,,False,False,False,False
2024-01-05,32784.38226750602,32014.725438152087,31079.14259104133,31136.1171875,406347,,1504.329090954474,,False,False,False,False
2024-01-08,30986.18241431008,31851.7964133679,30886.22698716714,31793.822265625,427083,,935.5828471107561,,False,False,False,False
2024-01-09,31955.7501335937,32249.619090092812,31388.003306071612,31447.9765625,503221,,965.5694262007601,,False,False,False,False
2024-01-10,31037.158899413287,31596.909277297138,31149.608752113167,31410.9921875,409405,,861.6157840211999,,False,False,False,False
2024-01-11,31665.880686365526,31665.880686365526,31160.106203180523,31223.078125,436956,,447.30052518397133,,False,False,False,False
2024-01-12,30986.181640625,31318.033650453628,30903.21863816784,30986.181640625,458877,,505.7744831850032,,False,False,False,False
2024-01-15,30869.234885756963,30976.187193912774,30678.320017927424,30857.240234375,648512,,414.8150122857878,,False,False,False,False
2024-01-16,30586.361381262443,30766.281154093398,30002.62167385534,30126.56640625,701007,,307.8616226975755,,False,False,False,False
2024-01-17,29786.71786301633,30337.47227719492,29789.716525888445,29933.65234375,928374,,854.6185605196588,,False,False,False,False
2024-01-18,29687.76125680757,30352.46484375,29706.752787863068,30352.46484375,536342,,547.7557513064748,,False,False,False,False
2024-01-19,30986.18261833775,30581.363135743337,30171.54588175887,30550.376953125,634251,,645.7120558869319,,False,False,False,False
2024-01-22,30534.384555406567,30534.384555406567,30208.529855751513,30516.392578125,484654,,409.81725398446724,729.8530123542029,False,False,False,False
2024-01-23,30885.229909757483,31391.004411661666,30137.563254768695,30314.484375,1138548,,341.8470973734875,707.8627821942212,False,False,False,False
2024-01-24,29991.513671875,30414.39401464844,29148.752137695312,29991.513671875,935429,,1253.4411568929718,714.0029048288228,False,False,False,False
2024-01-25,30361.408702392495,30558.35297352754,29602.62341411077,29769.576171875,622902,,1265.6418769531265,696.9538181144409,False,False,False,False
2024-01-26,29383.685661458334,30052.496416341146,29411.677740885418,29991.513671875,791108,,955.7295594167699,698.3928689934419,False,False,False,False
2024-01-29,29991.513885841126,30033.502005281305,29459.664372932213,29612.62109375,487660,,640.8186754557282,675.1963867973682,False,False,False,False
2024-01-30,29468.663500528546,29908.5390625,29390.685559997244,29908.5390625,286297,,573.837632349092,654.6408045350747,False,False,False,False
2024-01-31,29213.734915753557,30104.482907333066,29213.734915753557,30085.48828125,845797,,517.8535025027559,659.6803029149879,False,False,False,False
2024-02-01,29941.527680731688,30416.39331172827,29704.594723792343,29956.5234375,612809,,890.7479915795084,687.1784106574526,False,False,False,False
2024-02-02,29291.711686197916,30053.49613346354,29580.629934570312,29991.513671875,446929,,711.7985879359258,708.391523203891,False,False,False,False
2024-02-05,29991.51490828504,30724.307589210806,29782.574021090655,30534.361328125,490247,,472.866198893229,720.1775643607234,False,False,False,False
2024-02-06,30667.321888495237,30831.275493584337,30095.48370489179,30210.451171875,386541,,941.7335681201512,726.4000649036158,False,False,False,False
