Date,Open,High,Low,Close,Volume,ma_200,tr,atr_14,is_hammer,is_shooting_star,feature_basic,feature_advanced
2024-01-02,524.7325653076172,524.7325653076172,497.74631909179686,499.74530029296875,34448,,,,False,False,False,False
2024-01-03,476.7570141414839,523.7330721386531,476.7570141414839,522.7335815429688,21237,,26.9862462158203,,False,False,False,False
2024-01-04,524.7325554579318,524.7325554579318,499.745290912316,500.7447814941406,215296,,46.97605799716922,,False,False,False,False
2024-01-05,500.74478843791076,522.7335815429688,499.7452978422263,522.7335815429688,463010,,24.987264545615744,,False,False,False,False
2024-01-08,523.7330550843501,523.7330550843501,499.74528156903636,501.7442626953125,66908,,22.988283700742443,,False,False,False,False
2024-01-09,523.7330533854167,524.7325439453125,499.7452799479167,524.7325439453125,15589,,23.987773515313734,,False,False,False,False
2024-01-10,502.74373709473616,534.7274340868466,500.7447560327293,506.74169921875,76987,,24.987263997395814,,False,False,False,False
2024-01-11,524.7325414898752,524.7325414898752,500.7447681646238,521.7340698242188,47317,,33.98267805411734,,False,False,False,False
2024-01-12,521.7340597713695,549.7197947782629,509.74017333984375,509.74017333984375,1412391,,23.987773325251396,,False,False,False,False
2024-01-15,519.7350786994485,524.732531379251,500.74475851619945,509.74017333984375,1034407,,39.979621438419144,,False,False,False,False
2024-01-16,523.7330625649768,524.7325531423908,480.7549677361714,510.73968505859375,563687,,23.987772863051532,,False,False,False,False
2024-01-17,524.7324932410095,524.7324932410095,499.74523165810433,513.7380981445312,96758,,43.97758540621936,,False,False,False,False
2024-01-18,515.7371165556067,515.7371165556067,499.745267980239,509.74017333984375,811203,,24.98726158290515,,False,False,False,False
2024-01-19,509.7401896561727,509.7401896561727,503.743246248453,504.74273681640625,865941,,15.99184857536767,,False,False,False,False
2024-01-22,512.7386613600326,518.7356047677522,480.7549631855276,504.74273681640625,536783,,5.996943407719698,27.414598187507753,False,False,False,False
2024-01-23,504.74268927940955,519.7350463867188,486.7518607506385,519.7350463867188,434308,,37.98064158222462,28.19991214225092,False,False,False,False
2024-01-24,498.7457934086866,509.7401896561727,499.7452839766399,504.74273681640625,1705013,,32.983185636080236,27.20042125931599,False,False,False,False
2024-01-25,518.7355981585623,521.7340698242188,499.745277609405,521.7340698242188,50141901,,19.989762410078868,26.84345682106336,False,False,False,False
2024-01-26,520.7346026634535,538.7254334656458,505.7422436616267,525.7320556640625,355793,,21.98879221481377,26.77206457206845,False,False,False,False
2024-01-29,525.7320485806788,525.7320485806788,480.7549721811911,516.7366333007812,144931,,32.983189804019105,27.414594306975978,False,False,False,False
2024-01-30,505.74220458984377,549.7197875976562,504.7427140669389,549.7197875976562,297258,,44.97708348287142,28.84243855593852,False,False,False,False
2024-01-31,529.7299927877724,547.7208227315081,524.7325400256235,544.7223510742188,182190,,44.97707353071735,29.627752518552807,False,False,False,False
2024-02-01,549.7198038363675,549.7198038363675,529.7299927877724,544.7223510742188,169273,,24.987247572032743,29.69914353618005,False,False,False,False
2024-02-02,539.7248857606132,539.7248857606132,529.72998046875,529.72998046875,42405,,19.98981104859513,28.271299936906903,False,False,False,False
2024-02-05,539.7248694874417,539.7248694874417,524.7325120016793,534.7274169921875,102768,,14.99237060546875,27.62877120422242,False,False,False,False
2024-02-06,529.7299700998432,529.7299700998432,507.7411788881515,517.736083984375,154823,,14.99235748576234,25.558397781332634,False,False,False,False
2024-02-07,505.74223474573205,539.7249145507812,504.7427441632306,539.7249145507812,504706,,26.986238104035976,25.70118181855626,False,False,False,False
2024-02-08,533.727958984375,537.7259212239584,510.73967610677084,524.7325439453125,369694,,34.98217038755064,27.05763337656933,False,False,False,False
2024-02-09,515.7371585661593,537.7259521484375,514.7376679487832,537.7259521484375,209911,,28.985238444010406,28.699654450590096,False,False,False,False
2024-02-12,535.7269401041667,535.7269401041667,505.7422233072917,524.7325439453125,118163,,22.988284199654345,27.628771780406506,False,False,False,False
2024-02-13,517.7360976275276,524.732531379251,499.745267980239,509.74017333984375,148401,,31.98372884114582,27.55738200933976,False,False,False,False
2024-02-14,509.7401826929718,508.7406921386719,491.7493527155728,508.7406921386719,209605,,24.98727596507348,27.91434726326795,False,False,False,False
2024-02-15,504.74273681640625,515.7371330638923,500.74477454459316,504.74273681640625,90553,,17.990820624270953,27.628777863943462,False,False,False,False
2024-02-16,499.745267980239,510.73966387580424,499.745267980239,509.74017333984375,188316,,14.99235851929916,26.343718486463466,False,False,False,False
2024-02-19,515.7370844914362,519.7350463867188,500.7447273841271,519.7350463867188,122442,,10.99439589556522,23.916383658798736,False,False,False,False
2024-02-20,505.74221119600185,513.7381354836857,500.74475851619945,509.74017333984375,300212,,18.99031900259166,22.06018690678976,False,False,False,False
2024-02-21,509.74014164851263,523.7330082820012,504.74268927940955,519.7350463867188,1476354,,18.990287870519296,21.631832642395942,False,False,False,False
2024-02-22,500.74475851619945,523.7330408432905,500.74475851619945,509.74017333984375,144096,,18.990319002591605,21.560440353395688,False,False,False,False
2024-02-23,500.7447273841271,519.7350463867188,500.7447273841271,519.7350463867188,73704,,22.988282327091042,22.13157690494014,False,False,False,False
2024-02-26,504.74272799629694,518.735595703125,504.74272799629694,518.735595703125,356244,,18.99031900259166,22.417145584713662,False,False,False,False
2024-02-27,500.74476097062313,519.7350812469542,499.74527042976365,512.7386474609375,325598,,14.992318390421815,21.56043703374122,False,False,False,False
2024-02-28,505.74221119600185,509.74017333984375,504.74272066004136,509.74017333984375,990936,,19.989810817190573,20.489554207286933,False,False,False,False
2024-02-29,512.7386572265625,524.7325439453125,501.74426106770835,524.7325439453125,19961,,7.995926800896143,18.990317661350197,False,False,False,False
2024-03-01,510.7396757006645,511.7391662597656,504.7427323460579,511.7391662597656,97634,,22.98828287760415,18.99031756691804,False,False,False,False
2024-03-04,510.73970840602243,534.7274833605128,505.74225529050364,514.7376708984375,1047504,,19.989811599254608,18.13360919249724,False,False,False,False
2024-03-05,513.7381802753338,519.7351240139564,507.74123653671114,514.7376708984375,225927,,28.985228070009157,18.419177199992646,False,False,False,False
2024-03-06,507.7412085202661,514.7376424959391,494.74783113687346,504.74273681640625,436957,,11.99388747724521,17.99082483234795,False,False,False,False
2024-03-07,505.7422233072917,524.7325439453125,504.74273274739585,524.7325439453125,87729,,19.989839761564042,18.347787778224014,False,False,False,False
2024-03-08,505.74221119600185,519.7350786994485,504.74272066004136,509.74017333984375,106277,,19.98981119791665,18.990317442677686,False,False,False,False
2024-03-11,508.7406990882194,508.7406990882194,504.74273681640625,504.74273681640625,3739,,19.989823285271143,19.061710605726223,False,False,False,False
2024-03-12,507.7412085202661,519.7350953357054,504.74273681640625,504.74273681640625,298969,,4.9974365234375,18.062221223791806,False,True,False,False
2024-03-13,518.7356047677522,518.7356047677522,504.74273681640625,504.74273681640625,354767,,14.99235851929916,17.77665261784235,False,False,False,False
2024-03-14,509.74018682000093,509.74018682000093,488.7508850097656,488.7508850097656,182758,,13.992867951345943,17.13412301957484,False,False,False,False
2024-03-15,504.74273681640625,509.7401896561727,504.74273681640625,504.74273681640625,1810878,,20.989301810235304,17.2769075058351,False,False,False,False
2024-03-18,509.74017333984375,519.7350786994485,509.74017333984375,509.74017333984375,192393,,20.98930464640705,17.7052636669769,False,False,False,False
2024-03-19,509.7401896561727,509.7401896561727,479.75547261757424,504.74273681640625,128517,,14.992341883042286,17.348301600252025,False,False,False,False
2024-03-20,509.7401944811797,510.73968505859375,504.74274159410925,510.73968505859375,168938,,29.984717038598433,18.918929474373616,False,False,False,False
2024-03-22,504.74272066004136,510.73966387580424,504.74272066004136,509.74017333984375,85507,,5.9969482421875,17.705262714701,False,False,False,False
2024-03-25,509.74017333984375,509.74017333984375,504.74272066004136,509.74017333984375,259537,,5.996964398552393,16.705773628936555,False,False,False,False
2024-03-26,504.74274159410925,510.73968505859375,500.74477928445293,510.73968505859375,776678,,4.997452679802393,14.992361101064644,False,False,False,False
2024-03-27,508.7406828038833,518.735588163488,504.74272066004136,509.74017333984375,354848,,9.994905774140818,14.849576693700044,False,False,False,False
2024-03-28,509.7401896561727,515.7371330638923,504.74273681640625,504.74273681640625,111946,,13.99286750344669,14.421221532405948,False,False,False,False
2024-04-02,504.74272066004136,509.74017333984375,504.74272066004136,509.74017333984375,306656,,10.994396247486065,13.778691893089476,False,False,False,False
2024-04-03,509.74017333984375,511.73915441176473,500.74475851619945,509.74017333984375,385444,,4.997452679802393,12.707808278413138,False,False,False,False
2024-04-04,505.74221119600185,510.73966387580424,504.74272066004136,509.74017333984375,510793,,10.994395895565276,13.136162519279408,False,False,False,False
2024-04-05,500.74477213217443,505.74222494786477,499.74528156903636,501.7442626953125,40262,,5.996943215762883,12.493632854741103,False,False,False,False
2024-04-08,500.7448107377402,526.7315673828125,498.74582945735,526.7315673828125,908272,,9.994891770807385,12.208063127559777,False,False,False,False
