Date,Open,High,Low,Close,Volume,ma_200,tr,atr_14,is_hammer,is_shooting_star,feature_basic,feature_advanced
2024-01-02,63000.59055884477,63468.142237085514,62499.07145098825,63119.4765625,247127,,,,False,False,False,False
2024-01-03,62588.983932501,62831.75114499598,62110.44280169815,62140.4140625,662173,,969.0707860972616,,False,False,False,False
2024-01-04,62321.239732241804,62735.84216709986,61854.68711277503,61980.56640625,909653,,1009.0337608018526,,False,False,False,False
2024-01-05,61795.74578959041,61833.70938735946,60962.54472276447,61445.08203125,942527,,881.1550543248304,,False,False,False,False
2024-01-08,61116.39617246273,61476.05130318748,60450.03513859215,60555.93359375,1032376,,1018.021683485531,,False,False,False,False
2024-01-09,60741.753125,60931.57110351563,59781.67377050781,59942.51953125,957552,,1026.0161645953267,,False,False,False,False
2024-01-10,59909.553344794134,59914.54855493845,58798.61860869909,59561.88671875,903941,,1149.8973330078152,,False,False,False,False
2024-01-11,59502.94319525436,60301.17777572797,58934.48828125,58934.48828125,293362,,1143.9009225509071,,False,False,False,False
2024-01-12,58994.433571299145,59373.07051772719,58582.828236395835,59100.33203125,467910,,1366.6894944779706,,False,False,False,False
2024-01-15,58124.263546026894,58211.180200006,57930.44939807349,58236.15625,581556,,790.2422813313533,,False,False,False,False
2024-01-16,57932.45150536967,58680.73401515655,57278.07895008207,58281.1171875,610394,,1169.8826331765085,,False,False,False,False
2024-01-17,58263.13334359117,58263.13334359117,57168.183256234115,57395.96484375,550207,,1402.655065074483,,False,False,False,False
2024-01-18,57594.76948911979,57400.95534721365,56481.83673611234,56596.7265625,1143907,,1112.933931265885,,False,False,False,False
2024-01-19,56924.41293156011,57394.96170375276,56707.62082207857,57143.203125,488789,,919.1186111013085,,False,False,False,False
2024-01-22,57419.94275828247,57595.7741619442,56999.346048387095,57295.0625,422107,,798.2351412527569,1054.060918753128,False,False,False,False
2024-01-23,57949.43156415822,58741.671875,57847.52927953545,58741.671875,491080,,596.4281135571073,1027.4435850002596,False,False,False,False
2024-01-24,58843.57424936742,59317.120160983715,58617.79075564319,58631.77734375,405350,,1446.609375,1058.698986014413,False,False,False,False
2024-01-25,58631.78147884546,59243.195230635494,57762.61487090865,58253.14453125,454823,,699.3294053405261,1045.7114396583913,False,False,False,False
2024-01-26,58144.24552395261,58144.24552395261,56954.38647895214,58017.3671875,360359,,1480.580359726846,1078.7513451041996,False,False,False,False
2024-01-29,57942.44056139778,58177.21544211657,57513.851523830286,57725.6484375,248636,,1298.7580522978606,1098.2329085115234,False,False,False,False
2024-01-30,57923.459809170636,58392.01053702902,57559.80849799697,57669.703125,304665,,663.3639182862826,1063.4805217456997,False,False,False,False
2024-01-31,57944.438969168994,58196.19756606952,57467.895910750136,57970.4140625,858561,,832.2020390320467,1041.2163157800667,False,False,False,False
2024-02-01,57345.00915266259,57832.541634657355,57020.32051198985,57220.12890625,240525,,728.3016553193811,995.6171844115961,False,False,False,False
2024-02-02,57844.530195727406,58283.10962156375,57206.142375432595,57374.98046875,276450,,950.0935505101515,1007.0351322100817,False,False,False,False
2024-02-05,56870.467024423546,57444.916186286406,56410.90769493325,56595.73046875,482632,,1076.9672461311566,1000.3983188496994,False,False,False,False
