Date,Open,High,Low,Close,Volume,ma_200,tr,atr_14,is_hammer,is_shooting_star,feature_basic,feature_advanced
2024-01-02,6098.025726172991,6294.9296875,6098.025726172991,6294.9296875,43,,,,False,False,False,False
2024-01-03,6058.045227157401,6293.93017578125,6058.045227157401,6293.93017578125,20,,196.9039613270088,,False,False,False,False
2024-01-04,6293.93017578125,6293.93017578125,6293.93017578125,6293.93017578125,1,,236.8844603425987,,False,False,False,False
2024-01-05,6147.00146484375,6147.00146484375,6147.00146484375,6147.00146484375,5569,,0.0,,False,False,False,False
2024-01-08,6196.9775390625,6196.9775390625,6196.9775390625,6196.9775390625,378038,,146.9287109375,,False,False,False,False
2024-01-09,6196.9775390625,6196.9775390625,6196.9775390625,6196.9775390625,2834,,49.97607421875,,True,True,False,False
2024-01-10,6196.9775390625,6196.9775390625,6196.9775390625,6196.9775390625,0,,0.0,,True,True,False,False
2024-01-11,6283.93505859375,6283.93505859375,6196.977471493757,6283.93505859375,1428576,,0.0,,False,False,False,False
2024-01-12,6275.93896484375,6275.93896484375,6275.93896484375,6275.93896484375,9820,,86.95758709999336,,False,False,False,False
2024-01-15,6059.044753877628,6274.939453125,6059.044753877628,6274.939453125,187,,7.99609375,,False,False,False,False
2024-01-16,6139.00576045696,6265.94384765625,6048.05012317243,6265.94384765625,9963,,216.89421096612205,,False,False,False,False
2024-01-17,6265.94384765625,6265.94384765625,6265.94384765625,6265.94384765625,0,,226.88932995256982,,False,False,False,False
2024-01-18,6196.977477628802,6275.93896484375,6196.977477628802,6275.93896484375,1547,,0.0,,False,False,False,False
2024-01-19,6275.93896484375,6421.867789316944,6197.976990125194,6275.93896484375,8848,,78.96148721494774,,False,False,False,False
2024-01-22,6422.867360593579,6422.867360593579,6198.976559352844,6202.974609375,2211,,223.89079919175038,105.1630510715172,False,False,False,False
2024-01-23,6415.870946451823,6674.744692382813,6058.045459798177,6596.78271484375,22309,,223.89080124073553,107.09068249392625,False,False,False,False
