Date,Open,High,Low,Close,Volume
2024-01-02,25181.394636655757,25411.224825799836,25032.50464455807,25033.50390625,522561
2024-01-03,25035.503093599993,25181.395304491092,24563.8515625,24563.8515625,521680
2024-01-04,24595.829364329715,25011.522263312454,23968.29296875,23968.29296875,995821
2024-01-05,23882.354817464162,24193.12520860355,23783.42790838764,23979.283203125,704421
2024-01-08,24082.206643853304,24261.07448573089,23808.408941761365,24182.1328125,370221
2024-01-09,24182.132661642358,24714.73913720663,24181.133399962124,24322.029296875,351244
2024-01-10,24781.690163258238,24660.779497542342,24147.158983674813,24528.876953125,442330
2024-01-11,24243.087796372318,24742.71864003854,24294.050142426273,24599.82421875,619371
2024-01-12,24135.167239524762,24904.598729378366,24232.095622012814,24879.6171875,466245
2024-01-15,25161.408294003846,25341.275390625,25147.41863093331,25341.275390625,643793
2024-01-16,25341.276263748307,25338.278478701333,24910.594478666462,25075.47265625,626831
2024-01-17,24931.577505716465,25129.431307164636,24581.8359375,24581.8359375,1195127
2024-01-18,24666.775558610218,24881.61682841379,24540.868581888124,24653.78515625,504736
2024-01-19,24741.718982183967,24744.716767197966,23802.41301113175,23872.361328125,968258
2024-01-22,23832.390770466438,24585.834067780135,23316.771750023643,23774.43359375,1532640
2024-01-23,23948.303856595234,24319.029915628733,23560.59035011276,24259.07421875,1957147
2024-01-24,24259.07705174144,24850.639996694725,24075.212893174878,24492.904296875,1592996
2024-01-25,24492.903265111698,24771.697276411363,24459.927629366575,24607.818359375,879108
2024-01-26,24766.702605518036,24766.702605518036,24462.927031901836,24551.861328125,874692
2024-01-29,24980.543268771038,24968.552128356412,24368.995107625076,24491.904296875,817242
2024-01-30,24981.542822859046,24834.651351060635,24511.889817789295,24748.71484375,626079
2024-01-31,24597.826807671274,25022.513043991563,24619.810565786676,24664.77734375,1109682
2024-02-01,24523.8829469822,24679.767786837518,23813.407811487767,24294.052734375,1027800
2024-02-02,23983.277630761673,24640.791762716228,23965.290921984804,24031.2421875,607686
2024-02-05,23984.280550761294,24116.183101911218,23817.403838321618,23864.369140625,874952
2024-02-06,23782.429426509243,24044.236002548965,23332.761643234906,23570.5859375,817241
2024-02-07,23382.724684423843,23575.582199983404,23100.932874124373,23144.900390625,1101270
2024-02-08,23182.870641461905,23281.79754635435,22611.29296875,22611.29296875,1718109
2024-02-09,22863.108359499332,23437.683853673814,22585.313598837583,23231.8359375,1773863
2024-02-12,23500.638312203173,23541.608044782486,23136.907027840472,23354.74609375,593696
2024-02-13,23382.724013271658,23620.548300244252,23007.00161032336,23114.921875,635182
2024-02-14,23191.863805055997,23245.823934552012,23025.98636993862,23197.859375,604880
2024-02-15,23120.91707435368,23259.81444981116,22895.083931523535,22969.029296875,843433
2024-02-16,23472.65596961087,23713.47802532293,23050.96755670428,23178.873046875,725099
2024-02-19,23185.870047492655,23382.724609375,23031.983740234373,23382.724609375,505625
2024-02-20,23817.402445597003,23641.53238768112,23093.936980079394,23378.7265625,472316
2024-02-21,23782.427210510003,23757.445669322493,23396.71221457484,23776.431640625,523944
2024-02-22,23631.537901903226,24296.046875,23576.57851315086,24296.046875,616288
2024-02-23,23832.391745918212,24365.99749821676,23762.443426328515,23815.404296875,338080
2024-02-26,23982.281376646402,23882.35520424371,23402.709576710782,23670.51171875,446197
2024-02-27,23632.539488743787,23633.538750455784,22979.02232909734,23122.916015625,894700
2024-02-28,23182.873181582025,23200.859893533252,22793.16108930543,23079.94921875,567390
2024-02-29,23027.98505265062,23576.57970632409,23027.98505265062,23348.748046875,1364643
2024-03-01,23193.864557371548,23641.533822879388,23211.851268932132,23454.671875,921536
2024-03-04,24357.00381528317,25804.934011317848,24357.00381528317,25295.310546875,2190985
2024-03-05,25281.322660900296,25529.139578683036,25001.529366629464,25181.396484375,1167070
2024-03-06,25239.35178443247,26211.633409511767,25236.353999360286,26188.650390625,1039452
2024-03-07,25617.071168304366,26280.58089118446,25260.33476609323,25842.904296875,900184
2024-03-08,26083.72948497744,26100.716934743545,25309.30162799328,25580.1015625,780100
2024-03-11,25581.10068595758,25610.07927657839,25230.85944414398,25347.2734375,482044
2024-03-12,25347.27127586707,25788.94492973182,25002.52600305409,25188.388671875,1068682
2024-03-13,25580.099040508103,25580.099040508103,25060.482981245466,25484.169921875,1039823
2024-03-14,25809.9289128163,25809.9289128163,24995.530675798014,25145.419921875,523480
2024-03-15,25144.421241166598,25489.166515108598,24894.6058252666,24913.591796875,2325014
2024-03-18,25027.506084348137,25331.281611364102,24262.071697196072,24411.9609375,806829
2024-03-19,24367.99612086225,24677.767251735182,24170.142301788575,24331.0234375,666443
2024-03-20,24238.091713823767,24881.616246463218,24296.048892229184,24721.734375,2533363
2024-03-22,24731.7266666582,24852.63733036186,24299.04635770212,24583.8359375,570115
2024-03-25,24781.6912879564,24981.543637052822,24222.104710486416,24384.984375,488559
2024-03-26,24081.820786690576,24156.779764030347,23287.255626889,24139.7890625,865845
2024-03-27,24307.695551527206,24336.6796875,23198.302760844454,24336.6796875,457549
2024-03-28,24086.816974042307,24531.573553023587,23993.867846300152,24237.734375,527619
2024-04-02,24113.802233628212,24544.56647131602,23627.06862863062,23880.9296875,679777
2024-04-03,24585.545411627223,24465.61104643371,23456.163472721626,23886.927734375,722628
2024-04-04,23198.30256587901,24456.613837708817,23198.30256587901,24050.8359375,379013
2024-04-05,23946.893765573088,24386.65308347176,23787.980739332434,24066.828125,1140331
2024-04-08,24661.5024637684,24653.506839869304,23790.97891175453,23830.95703125,1348285
2024-04-09,23830.95700609624,24265.71905515059,23746.003502258034,24212.748046875,1074924
2024-04-10,24212.747256203198,24386.652070146043,23760.994521133278,24157.77734375,1354527
2024-04-11,24086.81554232255,24189.759193810485,23926.903073991776,24063.828125,903659
2024-04-12,23986.871869129616,24116.800758420737,23839.9522789312,23941.896484375,1492968
2024-04-15,24386.654239187767,24286.7089349288,23610.079225095596,23687.037109375,626987
2024-04-16,23986.871172004594,23975.87718938409,23170.318099190936,23498.138671875,684700
2024-04-17,24187.76109649989,23873.932866910163,23093.360104777752,23255.271484375,1302522
2024-04-18,23599.085199690195,23367.212094221442,23134.33953571188,23187.310546875,1128864
2024-04-19,23112.350475061223,23238.28155224426,22695.578576764983,23160.32421875,898556
2024-04-22,22987.418035523504,23587.08981036325,23102.355125701124,23387.19921875,1121525
2024-04-23,23587.090595594527,24011.858116913496,23190.307758033043,23367.2109375,751525
2024-04-24,23372.20704498681,23466.155621520007,23163.32138014173,23447.166015625,675749
2024-04-25,23976.87835759466,23607.080733905208,22903.465795858243,23069.375,570151
2024-04-26,23076.37094692972,24064.82999091229,22985.420721447,23971.880859375,780328
2024-04-29,23786.979956260755,24522.57731961403,23827.95752677364,24392.6484375,970241
2024-04-30,24386.65183738426,24860.39253291377,24378.65621383102,24610.529296875,1687031
2024-05-02,24803.424286300506,24979.328008522727,24564.555027146464,24736.4609375,1191602
2024-05-03,24985.32441939764,25435.078249099985,24670.496738605998,25246.181640625,1204766
2024-05-06,25436.077954975553,25537.02270442359,25126.24753587762,25350.125,665628
2024-05-07,25486.049971333105,25703.9307122645,25209.20150693862,25331.134765625,771171
2024-05-08,25485.052818941407,25585.997574999023,25186.216362889663,25553.015625,1241132
2024-05-09,25683.943254513342,25537.02366316719,25237.187762460755,25466.0625,719750
2024-05-10,25465.060935444806,25614.978873366887,25336.131508831815,25455.06640625,792392
2024-05-13,25436.079144481588,25790.884963589288,25411.092819192312,25470.060546875,506128
2024-05-14,25805.87631585021,25755.903666129354,25404.096212094526,25711.927734375,820487
2024-05-15,25710.925696151193,26439.52685582055,25651.957975409776,26356.572265625,1406087
2024-05-16,26395.553000632015,26746.360993938408,26092.71875,26092.71875,1431617
2024-05-17,26091.719328670057,26108.710029221173,25691.938139232072,25785.88671875,1010292
2024-05-20,25785.886928625776,25967.78737130058,25549.016571955843,25614.98046875,686187
2024-05-21,25740.91263108129,25841.857386497293,25492.048828125,25492.048828125,1065836
2024-05-22,25682.944127429553,25870.841294256683,25496.04641361746,25563.009765625,795865
2024-05-23,25492.047300773356,25734.91437103478,25225.193359375,25225.193359375,1092706
2024-05-24,24986.32501661847,25920.81357224,25044.293290657024,25747.908203125,1047048
2024-05-27,25957.794035942545,25982.780361635545,25653.96031551568,25684.943359375,445031
2024-05-28,25730.915929527007,25975.781899724487,25643.96352378341,25687.939453125,801659
2024-05-30,25684.944069587884,25771.896485403835,24598.538598416166,24665.501953125,1315971
2024-05-31,24886.379565296495,25492.04808001817,24548.564453125,24548.564453125,6599874
2024-06-03,24546.56483556632,25475.056640625,24725.46691641186,25475.056640625,1019676
2024-06-04,25486.052047887555,25659.956873626084,24892.376953125,24892.376953125,855134
2024-06-05,24786.43472307535,25104.260781218007,24254.72572014486,24406.642578125,665871
2024-06-06,24236.736496226087,24668.5002144269,24106.807599545285,24397.6484375,784509
2024-06-07,24106.80798920371,24557.561322666847,24227.74181037675,24462.61328125,443173
2024-06-10,24904.369172874576,25380.10878786327,24090.814453125,24090.814453125,664677
2024-06-11,24362.665966445307,24605.533041841034,24144.785215678774,24569.552734375,755777
2024-06-12,24836.405775432417,25312.145379018162,24228.738382617004,24803.423828125,926169
2024-06-13,25052.288451211152,25046.2917333181,24535.571259426415,24601.53515625,698024
2024-06-14,25015.308693649433,25841.85631000039,24608.531329858815,25714.92578125,2198663
2024-06-18,26035.75064884181,28620.336106726834,25633.970542859683,28099.62109375,4011414
2024-06-19,27984.683084038148,29330.946230973837,28267.52827378039,28715.283203125,3752472
2024-06-20,28784.244500698325,29041.103904749696,28323.49669810034,28624.33203125,4321330
2024-06-21,28411.449733556638,28898.183332608314,28411.449733556638,28719.28125,3916653
2024-06-24,28784.246082507194,28901.18208221738,28018.66509295162,28127.60546875,1261293
2024-06-25,28308.506820632196,28458.424770889746,27762.805481694715,27867.748046875,1438400
2024-06-26,28449.429662125563,28090.626034909576,27546.923602582287,27617.884765625,1552302
2024-06-27,27984.68141680812,28716.280945276103,27322.044138974412,27673.8515625,977788
2024-06-28,27285.067163219835,29067.09187941108,27574.908536015944,28428.44140625,2062012
2024-07-01,29393.910448627918,29688.74906074438,28909.17578125,28909.17578125,1808972
2024-07-02,28874.195255395538,28926.166807949383,28131.6017256358,28167.58203125,1057534
2024-07-03,27966.692751770108,28375.46901277625,27766.80215959106,28072.634765625,866144
2024-07-04,28933.164519793507,28545.37676084916,28001.6743359375,28284.51953125,1251068
2024-07-05,28294.514854201505,28453.427883583987,28162.587056223598,28389.462890625,623422
2024-07-08,28234.54543002517,28536.380216569152,28082.628583817597,28442.431640625,577360
2024-07-09,28184.57371859539,28483.41015625,28002.673278283888,28483.41015625,975108
2024-07-10,28474.415598774292,28493.405205526724,28184.574232553005,28284.51953125,701937
2024-07-11,28243.54195878423,28398.457171764574,28185.573685539974,28284.51953125,767678
2024-07-12,28509.396201685853,28482.410971275844,27648.8671875,27648.8671875,836439
2024-07-15,27517.93848407344,27901.728422615706,22741.75187432951,27808.779296875,1482909
2024-07-16,27840.763362277652,28084.629899483127,27360.026459016037,27868.748046875,897553
2024-07-17,27875.742688713228,27875.742688713228,27095.169921875,27095.169921875,665279
2024-07-18,27636.876462006785,27651.8682581492,27117.160862403012,27179.126953125,911105
