Date,Open,High,Low,Close,Volume
2024-11-21,-852.5859985351562,-852.5859985351562,-852.5859985351562,-852.5859985351562,1648
2024-11-22,-852.5859985351562,-852.5859985351562,-852.5859985351562,-852.5859985351562,0
2024-11-25,-852.5859985351562,-852.5859985351562,-852.5859985351562,-852.5859985351562,0
2024-11-26,-880.3876424573132,-898.922119140625,-880.3876424573132,-898.922119140625,2137
2024-11-27,-898.922119140625,-898.922119140625,-898.922119140625,-898.922119140625,0
2024-11-28,-926.723876953125,-926.723876953125,-926.723876953125,-926.723876953125,4569
2024-11-29,-926.723876953125,-926.723876953125,-926.723876953125,-926.723876953125,0
2024-12-02,-926.723876953125,-926.723876953125,-926.723876953125,-926.723876953125,0
2024-12-03,-926.723876953125,-926.723876953125,-926.723876953125,-926.723876953125,2700
2024-12-04,-926.723876953125,-926.723876953125,-926.723876953125,-926.723876953125,0
2024-12-05,-926.723876953125,-926.723876953125,-926.723876953125,-926.723876953125,0
2024-12-06,-926.723876953125,-926.723876953125,-926.723876953125,-926.723876953125,0
2024-12-09,-926.723876953125,-926.723876953125,-926.723876953125,-926.723876953125,0
2024-12-10,-926.723876953125,-926.723876953125,-926.723876953125,-926.723876953125,306
2024-12-11,999.6278076171875,999.6278076171875,999.6278076171875,999.6278076171875,0
2024-12-12,999.6278076171875,999.6278076171875,999.6278076171875,999.6278076171875,0
2024-12-13,999.6278076171875,999.6278076171875,999.6278076171875,999.6278076171875,0
2024-12-17,974.6371459960938,974.6371459960938,974.6371459960938,974.6371459960938,27858
2024-12-18,974.6371459960938,974.6371459960938,974.6371459960938,974.6371459960938,0
2024-12-19,974.6371459960938,974.6371459960938,974.6371459960938,974.6371459960938,15000
2024-12-20,974.6370547579736,974.6370547579736,969.638916015625,969.638916015625,2090
2024-12-23,969.638916015625,969.638916015625,969.638916015625,969.638916015625,0
2024-12-24,969.638916015625,969.638916015625,969.638916015625,969.638916015625,0
2024-12-27,969.638916015625,969.638916015625,969.638916015625,969.638916015625,0
2024-12-30,889.6688114200626,889.6688114200626,887.6695556640625,887.6695556640625,280
2024-12-31,887.6695556640625,887.6695556640625,887.6695556640625,887.6695556640625,0
2025-01-02,887.6695556640625,887.6695556640625,887.6695556640625,887.6695556640625,0
2025-01-03,887.6695556640625,887.6695556640625,887.6695556640625,887.6695556640625,0
2025-01-06,887.6695556640625,887.6695556640625,887.6695556640625,887.6695556640625,0
2025-01-07,869.6761654988187,872.675048828125,869.6761654988187,872.675048828125,1435
2025-01-08,872.675048828125,872.675048828125,872.675048828125,872.675048828125,0
2025-01-09,872.675048828125,872.675048828125,872.675048828125,872.675048828125,0
2025-01-10,868.6765747070312,868.6765747070312,868.6765747070312,868.6765747070312,28000
2025-01-13,870.6758264662559,898.6654052734375,870.6758264662559,898.6654052734375,11200
2025-01-14,849.6836428372366,881.6717329205208,847.6843872070312,847.6843872070312,200886
2025-01-15,847.6843872070312,847.6843872070312,847.6843872070312,847.6843872070312,0
2025-01-16,847.6843872070312,847.6843872070312,847.6843872070312,847.6843872070312,0
2025-01-17,847.6843872070312,847.6843872070312,847.6843872070312,847.6843872070312,0
