Date,Open,High,Low,Close,Volume,ma_200,tr,atr_14,is_hammer,is_shooting_star,feature_basic,feature_advanced
2024-01-02,15566.127110970687,15464.3485875528,14679.057431377549,14705.0009765625,134395,,,,False,False,False,False
2024-01-03,14589.252509211547,14525.391476410128,14069.3837890625,14069.3837890625,218979,,785.2911561752517,,False,False,False,False
2024-01-04,14074.372713919758,14246.997065533238,13869.817846400896,14068.3857421875,400403,,635.6171875,,False,False,False,False
2024-01-05,14054.416885089255,14603.22265625,14009.514594721557,14603.22265625,265982,,377.17921913234204,,False,False,False,False
2024-01-08,14603.223250490588,14661.097315986211,14169.16775927341,14364.7421875,125344,,593.7080615284431,,False,False,False,False
2024-01-09,14648.125777337573,15143.048828125,14318.842295966904,15143.048828125,259371,,491.92955671280106,,False,False,False,False
2024-01-10,15246.82287617428,15515.238802462949,14927.51768505021,15401.486328125,301980,,824.2065321580958,,False,False,False,False
2024-01-11,15395.49848029108,15647.949132667361,15224.869778487348,15576.10546875,573636,,587.7211174127387,,False,False,False,False
2024-01-12,15362.569365610228,15576.104689346303,14677.061106700497,14777.841796875,456205,,423.079354180014,,False,False,False,False
2024-01-15,14532.377169806809,14652.116613666794,14263.961249820677,14345.783203125,211039,,899.0443620495025,,False,False,False,False
2024-01-16,14462.5291486689,14652.116601287024,14015.501891969323,14149.2109375,231914,,513.880547054323,,False,False,False,False
2024-01-17,14139.231577574212,14122.268490995612,13595.414978436742,13983.5703125,206578,,636.6147093177005,,False,False,False,False
2024-01-18,13983.571528389084,14168.169839560198,13775.025328201178,13814.9384765625,189374,,553.7959590632581,,False,False,False,False
2024-01-19,13736.109421165032,14212.0736950206,13558.495918552264,13593.419921875,219078,,393.1445113590198,,False,False,False,False
2024-01-22,13571.467723357371,14019.492795615843,13347.9541015625,13347.9541015625,216970,,653.5777764683353,597.7707178651305,False,False,False,False
2024-01-23,13380.882394360524,13470.686974188447,12332.164467703335,12579.6259765625,694616,,671.5386940533426,589.6455419992798,False,False,False,False
2024-01-24,12472.85814702148,12849.039548735647,12415.482999545182,12623.5302734375,350866,,1138.522506485113,625.5673504982163,False,False,False,False
2024-01-25,12676.415230098446,12770.21112364609,11739.45412327678,11757.4150390625,484777,,433.5565491904654,629.5943026452252,False,False,False,False
2024-01-26,11730.473778427595,11813.293557570967,11256.50516284805,11489.9970703125,845968,,1030.757000369309,660.8120839910014,False,False,False,False
2024-01-29,11569.82326027199,12150.559537760417,11397.198902874228,12123.6181640625,433476,,556.7883947229166,665.4448581345811,False,False,False,False
2024-01-30,11968.954782172534,12245.35332111891,11923.054663791547,12083.705078125,260878,,753.3606348861886,660.3844369008733,False,False,False,False
2024-01-31,12003.878425460724,12107.65260303744,11763.40172549929,11965.9609375,227695,,322.2986573273629,641.425689751918,False,False,False,False
2024-02-01,11899.107099874638,12163.531702094075,11833.250406491685,11902.1005859375,234229,,344.25087753815023,635.7950842774991,False,False,False,False
2024-02-02,11874.16113983813,12005.874523910285,11774.378273116801,11789.345703125,367827,,330.28129560238995,595.1691509598483,False,False,False,False
2024-02-05,11706.526694564398,11947.003419197028,11575.811130552469,11900.10546875,152250,,231.49625079348334,574.998844084074,False,False,False,False
2024-02-06,11904.096145000212,11919.063575190909,11550.864792499788,11727.48046875,291517,,371.1922886445591,556.0400997502782,False,False,False,False
2024-02-07,11661.624441264525,11963.966548366703,11740.45291143308,11936.02734375,184084,,368.19878269112087,542.7831585808398,False,False,False,False
2024-02-08,11776.374728540348,11897.112005455565,11729.476778003032,11824.2705078125,250394,,236.48607961670314,531.5932705992457,False,False,False,False
2024-02-09,11715.506630037258,11947.002885736827,11704.530514465296,11817.28515625,555471,,206.55056574696755,499.6627555477194,False,False,False,False
