Date,Open,High,Low,Close,Volume,ma_200,tr,atr_14,is_hammer,is_shooting_star,feature_basic,feature_advanced
2024-01-02,3068.224080575111,3116.1806927104435,3068.224080575111,3082.21142578125,392669,,,,False,False,False,False
2024-01-03,3048.2421553550857,3071.221365310237,3033.255714079987,3035.25390625,483018,,47.95661213533231,,False,False,False,False
2024-01-04,3019.268435480416,3057.2340875480054,3009.2774744099975,3024.263916015625,236288,,48.955711701263226,,False,False,False,False
2024-01-05,3010.276407239913,3026.2619440855283,2991.293582235745,2996.2890625,362810,,47.956613138007924,,False,False,False,False
2024-01-08,3008.2783228573417,3020.267475920871,2964.3180949577327,2971.311767578125,908637,,34.96836184978338,,False,False,False,False
2024-01-09,3016.2711824308503,3015.2720863121253,2975.3082415631243,3000.28564453125,3826196,,55.94938096313854,,False,False,False,False
2024-01-10,2979.304519633163,3040.2493806987645,2970.3126548857795,3025.262939453125,436838,,43.96031873400034,,False,False,False,False
2024-01-11,3022.2655724357714,3041.248397518839,2987.2972104406467,3016.27099609375,640382,,69.93672581298506,,False,False,False,False
2024-01-12,3017.2701167405608,3070.2222081932923,3015.271924610269,3056.23486328125,656192,,53.951187078192106,,False,False,False,False
2024-01-15,3052.2385052183263,3067.2249463241446,3049.2412169971626,3059.232177734375,250284,,54.95028358302352,,False,False,False,False
2024-01-16,3063.2287226190233,3063.2287226190233,3036.2531272143547,3040.24951171875,4395578,,17.98372932698203,,False,False,False,False
2024-01-17,3013.2738645250247,3039.250363357137,2969.313635732219,3034.2548828125,352094,,26.97559540466864,,False,False,False,False
2024-01-18,3047.2430145720673,3047.2430145720673,2996.289114984141,3002.28369140625,595739,,70.93587598653085,,False,False,False,False
2024-01-19,2997.2881771779053,3026.261962890625,2994.2908890007275,3026.261962890625,514174,,50.95389958792612,,False,False,False,False
2024-01-22,3026.2619752217684,3066.2258177469816,3022.265590969247,3046.243896484375,218216,,31.971073889897525,46.95752637083797,False,False,False,False
2024-01-23,3088.2059558141036,3099.19601259636,3059.232169751791,3086.207763671875,685963,,43.96022677773453,46.6720702738667,False,False,False,False
2024-01-24,3097.1979222683635,3135.16357421875,3084.2096729169157,3135.16357421875,1541670,,52.952116111985106,46.95752773177541,False,False,False,False
2024-01-25,3137.16162109375,3150.149869843501,3102.193259075189,3137.16162109375,229917,,50.95390130183432,47.17161974347729,False,False,False,False
2024-01-26,3143.1561773862013,3159.1417142069827,3121.1760642576264,3144.1552734375,281678,,47.9566107683122,48.09935180908649,False,False,False,False
2024-01-29,3121.176231357928,3191.112958693093,3083.210579375981,3182.12109375,897806,,37.96564994935625,46.814799593816325,False,False,False,False
2024-01-30,3164.137297552727,3221.085774332173,3164.137297552727,3193.111083984375,434646,,107.90237931711181,51.382089635467146,False,False,False,False
2024-01-31,3197.1075264632627,3216.0903524016385,3145.1545291582347,3209.0966796875,742406,,56.94847677944608,50.45435756164294,False,False,False,False
2024-02-01,3202.1029487390247,3203.1020448228746,3149.1508562949784,3193.111083984375,617745,,70.93582324340377,51.667545859158054,False,False,False,False
2024-02-02,3192.111874284415,3254.055829278354,3192.111874284415,3245.06396484375,1090166,,59.94582339252156,52.02437013126506,False,False,False,False
2024-02-05,3261.0496189024393,3285.0279249237806,3213.0930068597563,3277.03515625,1316824,,61.94395499393886,55.1643862503334,False,False,False,False
2024-02-06,3278.0342463595425,3287.0261111011564,3229.078538321866,3267.044189453125,725502,,71.93491806402426,58.37576644028737,False,False,False,False
2024-02-07,3115.1815962492874,3306.0089486814923,3115.1815962492874,3287.026123046875,488480,,57.94757277929057,57.44803049691307,False,False,False,False
2024-02-08,3297.017214684191,3325.991002328385,3254.0560812807303,3302.0126953125,3426555,,190.82735243220486,67.43899141436155,False,False,False,False
2024-02-09,3278.0343882966154,3306.0090798151477,3275.0370999196293,3302.0126953125,708388,,71.93492104765483,70.29355192562993,False,False,False,False
2024-02-12,3305.009646688433,3346.9716796875,3277.034958022388,3346.9716796875,922942,,30.971979895518416,69.36582000547163,False,False,False,False
2024-02-13,3222.0847092997014,3348.969905603907,3296.0178158076637,3286.02685546875,1889231,,69.93672166511215,70.57900611640927,False,False,False,False
2024-02-14,3258.0525527735917,3316.9992257615227,3249.0606874025516,3284.029052734375,1158946,,52.9520897962434,70.72173386600993,False,False,False,False
2024-02-15,3284.028756059986,3318.9971182328177,3275.0368915012573,3278.0341796875,596880,,67.93853835897107,72.14901440819985,False,False,False,False
2024-02-16,3250.059425937233,3275.03682699731,3199.105527774676,3215.091064453125,2271106,,43.9602267315604,72.57719846407157,False,False,False,False
2024-02-19,3215.0913442135156,3230.0777861536035,3181.122075815983,3191.113037109375,1711526,,78.92865191282408,70.50764650662245,False,False,False,False
2024-02-20,3171.131086742605,3174.1283751043657,3141.158203125,3141.158203125,1761833,,48.95571033762053,69.93673461792062,False,False,False,False
2024-02-21,3137.1616517069947,3197.1074157523512,3112.1842500214293,3187.116455078125,1168053,,49.954833984375,68.43809252799,False,False,False,False
2024-02-22,3133.1653477356745,3247.0623023408616,3133.1653477356745,3243.06591796875,2264525,,84.92316573092194,70.22218840930431,False,False,False,False
2024-02-23,3207.0984361642763,3301.01346825133,3207.0984361642763,3287.026123046875,619756,,113.89695460518715,73.93311695296491,False,False,False,False
2024-02-26,3247.062211159708,3307.007975058041,3214.092041015625,3214.092041015625,715251,,93.91503208705353,75.50312509746699,False,False,False,False
2024-02-27,3215.0913179278637,3254.0560666535275,3184.1193381715666,3188.11572265625,333716,,92.91593404241621,78.00086518769025,False,False,False,False
2024-02-28,3169.132883147607,3174.1283637326446,3117.1798850632204,3121.17626953125,814692,,69.93672848196093,69.3658206198157,False,False,False,False
2024-02-29,3152.1480355279477,3152.1480355279477,3110.186001457528,3134.164306640625,1046067,,70.93583759302965,69.29445751591389,False,False,False,False
2024-03-01,3147.1525489311844,3147.1525489311844,3108.1878030872745,3124.17333984375,451773,,41.96203407041958,70.07946138554969,False,False,False,False
2024-03-04,3122.175198624187,3170.1318096750542,3112.1842379885893,3167.134521484375,2497603,,38.964745843909895,67.86717739832095,False,False,False,False
2024-03-05,3162.139133981781,3180.1228636537153,3130.1680590094534,3159.141845703125,420349,,57.947571686464926,68.22399753333677,False,False,False,False
2024-03-06,3173.129236992019,3252.0578294738734,3173.129236992019,3239.069580078125,730416,,49.95480464426191,66.93944512514327,False,False,False,False
2024-03-07,3229.0786337209306,3242.066883175872,3191.1129814680235,3222.0849609375,640121,,92.91598377074843,70.43628491365669,False,False,False,False
2024-03-08,3200.1047859685477,3251.0586867129737,3200.1047859685477,3243.06591796875,668406,,50.95390170784867,68.43808847044417,False,False,False,False
