Date,Open,High,Low,Close,Volume,ma_200,tr,atr_14,is_hammer,is_shooting_star,feature_basic,feature_advanced
2024-01-02,11164.696577308821,11169.696441427634,10920.70320831076,10959.7021484375,2812989,,,,False,False,False,False
2024-01-03,10784.707899476654,10993.702238928729,10703.710093277525,10780.7080078125,2069426,,248.99323311687294,,False,False,False,False
2024-01-04,10864.70559296473,10947.703343928013,10794.707489742685,10883.705078125,2006723,,289.9921456512038,,False,False,False,False
2024-01-05,10983.701959029098,11067.699679764572,10723.709013895488,11048.7001953125,1096255,,166.99533611551306,,False,False,False,False
2024-01-08,10755.708387375233,11051.70036233461,10727.709146500696,10769.7080078125,1417419,,343.9906658690834,,False,False,False,False
2024-01-09,10769.707624807117,10859.705181560379,10602.712158387174,10611.7119140625,3117216,,323.9912158339139,,False,False,False,False
2024-01-10,10609.712050673423,10738.708549687266,10581.712810577395,10686.7099609375,3056263,,256.9930231732051,,False,False,False,False
2024-01-11,10751.708195949128,10834.705943369494,10596.712402573745,10614.7119140625,1367946,,156.99573910987056,,False,False,False,False
2024-01-12,10864.70537860577,10749.70849700985,10531.714408419324,10659.7109375,4716969,,237.99354079574914,,False,False,False,False
2024-01-15,10563.713865713444,10622.712267651828,10560.713946970813,10599.712890625,3733122,,217.99408859052528,,False,False,False,False
2024-01-16,10579.712397223546,10628.71106522581,10457.715713626072,10489.71484375,3265089,,98.99699052918731,,False,False,False,False
2024-01-17,10400.718301957459,10533.714699819237,10039.72807918978,10095.7265625,5007108,,170.99535159973857,,False,False,False,False
2024-01-18,10005.728191012899,10212.72256794071,9950.729685065897,10029.7275390625,2872029,,493.9866206294573,,False,False,False,False
2024-01-19,9949.73111361295,10144.725843980239,9938.731410874281,10009.7294921875,3635593,,261.9928828748125,,False,False,False,False
2024-01-22,10099.725683793456,10079.726226993866,9734.73559720092,9779.734375,3593444,,205.9944331059578,248.27894764250647,False,False,False,False
2024-01-23,9833.732746201262,9885.731333022744,9731.735518205274,9809.7333984375,4130259,,344.9906297929447,255.13590454794016,False,False,False,False
2024-01-24,9809.734737940762,10070.727680509828,9797.735062420345,10003.7294921875,6249044,,153.9958148174701,245.4218809169592,False,False,False,False
2024-01-25,10194.722258113728,10084.725254838348,9942.729123337402,10036.7265625,6714094,,272.9926180894836,252.99311534367138,False,False,False,False
2024-01-26,10036.727943336306,10207.723308316929,9889.731927826648,10159.724609375,4655756,,141.99613150094592,238.56493431737584,False,False,False,False
2024-01-29,10169.724612856506,10137.725479364726,9987.729541122004,10097.7265625,1354985,,317.9913804902808,238.13637464997348,False,False,False,False
2024-01-30,10234.722220068239,10233.722247208438,10074.7265625,10074.7265625,3754743,,171.99506825299613,232.06509215567283,False,False,False,False
2024-01-31,10049.727376302082,10088.726318359375,9863.732421875,10079.7265625,5303357,,158.9956847084377,232.20794541271334,True,False,False,False
2024-02-01,9991.728653540571,10157.724145582977,9821.733270123646,10068.7265625,12211685,,224.993896484375,231.27939939047232,False,False,False,False
2024-02-02,10174.724565496628,10227.723130800936,9930.731170510764,9992.7294921875,5122872,,335.9908754593307,239.7077413096727,False,False,False,False
2024-02-05,9984.728779463647,9983.728806626445,9768.734646627978,9778.734375,3489571,,296.99196029017185,253.85023914974303,False,False,False,False
2024-02-06,9779.7334529461,9920.729610089802,9692.7358240702,9781.7333984375,1912108,,223.99484555952222,257.6359172897276,False,False,False,False
2024-02-07,9759.735904947916,9812.734470825195,9571.74099202474,9599.740234375,3850291,,227.99378601960234,238.63642910330938,False,False,False,False
2024-02-08,9599.739446257501,9677.737329258343,9498.7421875,9498.7421875,2037115,,240.9934788004557,237.13647166942675,False,False,False,False
2024-02-09,9464.743051036878,9498.74212802951,9233.74932205753,9244.7490234375,4145522,,178.99514175834338,235.20795085888287,False,False,False,False
2024-02-12,9266.74829752191,9455.7431640625,9212.7497642246,9455.7431640625,3249490,,264.99286544246934,229.49382483384892,False,False,False,False
2024-02-13,9277.748719292915,9562.741000495596,9369.746227610975,9410.7451171875,2175177,,242.99339983790014,235.85079519245105,False,False,False,False
2024-02-14,9539.740849616717,9539.740849616717,9273.748075403084,9310.7470703125,2109063,,192.99477288462185,230.1366633921038,False,False,False,False
2024-02-15,9264.74926699897,9427.744855830144,9225.750322432,9273.7490234375,7296968,,265.9927742136333,238.99356644301002,False,False,False,False
2024-02-16,9254.748150076399,9642.737591700348,9288.74722485788,9509.7412109375,7933236,,201.99453339814318,230.7080773650002,False,False,False,False
2024-02-19,9509.742682001393,9524.742276137042,9367.746524183918,9419.7451171875,3405201,,368.9885682628483,244.77904165141823,False,False,False,False
2024-02-20,9399.745390976386,9413.745011771458,9265.749020509276,9337.7470703125,6169821,,156.99575195312354,244.63618931175293,False,False,False,False
2024-02-21,9254.748942057291,9328.746934678818,8707.763780381943,9251.7490234375,11980982,,153.9960966782237,239.5649178970278,False,False,False,False
2024-02-22,9199.75078694387,9395.74547762224,9140.752385158035,9192.7509765625,4330435,,629.9832899305566,260.56437607354394,False,False,False,False
2024-02-23,9296.747966818479,9280.748400563869,9081.753795272176,9221.75,2087670,,254.9930924642049,257.56445694311776,False,False,False,False
2024-02-26,9080.754423082559,9215.750772285966,8991.756829904016,9063.7548828125,956548,,198.994605291693,255.77872549541567,False,False,False,False
2024-02-27,9149.752122195647,9149.752122195647,8926.75816337055,8975.7568359375,1160093,,229.99317009598417,255.92153864372864,False,False,False,False
2024-02-28,8999.756317829724,9079.754151765988,8918.758510969257,9052.7548828125,1193957,,222.99395882509634,254.6358586454887,False,False,False,False
2024-02-29,9167.7506501884,9225.749072713588,9067.753369972559,9155.7509765625,3566304,,160.9956407967311,253.35018000537352,False,False,False,False
