Date,Open,High,Low,Close,Volume,ma_200,tr,atr_14,is_hammer,is_shooting_star,feature_basic,feature_advanced
2024-01-02,20771.234179508236,20829.153967124174,20513.590986320105,20672.37109375,969106,,,,False,False,False,False
2024-01-03,20596.475910046305,20599.471761087767,20161.0788920206,20258.943359375,1318556,,315.5629808040685,,False,False,False,False
2024-01-04,20471.648993069197,20570.512078450363,20226.98782217642,20333.83984375,1185412,,511.2922017294004,,False,False,False,False
2024-01-05,20333.83863165577,20503.603515625,20116.140133389345,20503.603515625,1458337,,343.52425627394405,,False,False,False,False
2024-01-08,20571.51032448601,20618.445323770033,20307.875434890655,20594.478515625,1628190,,387.46338223565544,,False,False,False,False
2024-01-09,20671.37334892017,20817.171441139606,20441.691422821055,20715.3125,2345974,,310.5698888793777,,False,False,False,False
2024-01-10,20618.44456320096,20795.19976675046,20380.773724529874,20657.390625,1939592,,375.4800183185507,,False,False,False,False
2024-01-11,20526.572452644417,20789.208723870175,20476.641602601496,20649.40234375,1832647,,414.42604222058435,,False,False,False,False
2024-01-12,20488.625968553664,20822.1640625,20489.62458560141,20822.1640625,1884571,,312.56712126867933,,False,False,False,False
2024-01-15,20378.777524880792,20400.747099318356,20145.101142226697,20340.830078125,2340775,,332.5394768985898,,False,False,False,False
2024-01-16,20349.817573120497,20369.789913461176,19819.5519370754,19954.365234375,2134479,,677.0629202733035,,False,False,False,False
2024-01-17,19871.479664274946,19863.490728282475,19412.11584470781,19499.994140625,2542432,,550.2379763857753,,False,False,False,False
2024-01-18,19522.962243545247,19842.519681802765,19585.875114202197,19691.728515625,2708510,,542.2493896671913,,False,False,False,False
2024-01-19,19971.341348673584,19949.371774711344,19607.84476129836,19708.705078125,4308406,,342.52554117776526,,False,False,False,False
2024-01-22,19972.34188563087,19873.478793297,19523.962810298457,19667.763671875,2461519,,341.527013412986,411.21630068184794,False,False,False,False
2024-01-23,19687.73277642505,19874.47414234904,19627.81576062056,19820.548828125,2231095,,349.5159829985423,413.6415151243104,False,False,False,False
2024-01-24,19787.594310792418,20071.201516659945,19672.753364754513,19810.5625,2681585,,246.6583817284809,394.739099409959,False,False,False,False
2024-01-25,19810.561880142406,20040.243765031646,19638.799774920888,19722.68359375,3046691,,398.4481519054316,398.6622348122081,False,False,False,False
2024-01-26,19572.89248051707,20182.048828125,19534.945035911987,20182.048828125,2230424,,401.443990110758,399.66084966042973,False,False,False,False
2024-01-29,20172.062441259397,20221.99328888628,19609.841096980734,19922.408203125,3637979,,647.1037922130126,423.6989856128322,False,False,False,False
2024-01-30,19972.342021744596,19980.330958553295,19731.675300382572,19862.494140625,2595652,,612.1521919055449,440.6041408690461,False,False,False,False
2024-01-31,19733.66958921598,19946.375,19649.78576524482,19946.375,3977585,,248.65565817072275,428.7633991511988,False,False,False,False
2024-02-01,19558.912244810315,19907.42957215836,19372.170868838726,19801.576171875,3290942,,296.5892347551817,427.62212154309185,False,False,False,False
2024-02-02,19736.666573535986,20293.89486477425,19787.596041014753,20105.15625,3491657,,574.2041311612738,444.883882561855,False,False,False,False
2024-02-05,20105.15490593494,20285.90457255066,19895.445347983008,20008.2890625,2145103,,506.2988237594982,432.6864470965832,False,False,False,False
2024-02-06,20172.064442319195,20189.040932196396,19937.389435193203,20035.25390625,3095285,,390.4592245676504,421.2736791095743,False,False,False,False
2024-02-07,19857.498372230562,19976.333791204434,19459.050202729934,19668.759765625,3725061,,251.65149700319307,400.5166867764315,False,False,False,False
2024-02-08,19772.615347377163,19749.64715783223,19509.979093015536,19693.724609375,2880248,,576.2037035200665,417.2079840865959,False,False,False,False
2024-02-09,19473.032424484532,19881.466796875,19605.848491789988,19881.466796875,1913748,,239.66806481669482,409.93234490114656,False,False,False,False
2024-02-12,19493.004386512253,20098.16630547877,19522.962897352183,20005.294921875,2131035,,275.61830508501225,404.6539393358944,False,False,False,False
2024-02-13,19931.39626275006,20130.121041360573,19842.519351713196,19880.466796875,1377595,,575.2034081265883,428.1214412214735,False,False,False,False
2024-02-14,19757.634446252127,20283.90552804009,19839.52102823811,20250.951171875,2509889,,287.6016896473775,420.2038367744696,False,False,False,False
2024-02-15,20002.297245559435,20370.78689526545,19964.349801958277,20295.890625,2094044,,444.3844998019813,423.27101603812844,False,False,False,False
2024-02-16,20294.895399409885,20785.216397348686,20281.9133770612,20772.234375,3655048,,406.4370933071732,406.08053754485417,False,False,False,False
2024-02-19,20074.1976419703,20863.105021194082,20096.167214556277,20761.24609375,1471661,,503.303020287487,398.30559671499293,False,False,False,False
2024-02-20,20471.6484375,20669.374602896343,20196.030146341465,20471.6484375,2046817,,766.9378066378049,435.32575017692733,False,False,False,False
2024-02-21,20466.65623819436,20790.20815920802,20388.76410906144,20651.400390625,1553825,,565.2159474085347,454.5133725093097,False,False,False,False
2024-02-22,20731.2890625,20821.164593117774,20493.61821486633,20731.2890625,1676632,,401.4440501465797,442.17336672254584,False,False,False,False
2024-02-23,20771.233725694612,20771.233725694612,20446.683198730632,20594.478515625,1817047,,327.5463782514453,429.4053349005421,False,False,False,False
2024-02-26,20641.411602684668,20641.411602684668,20244.96068801288,20474.642578125,1886457,,324.5505269639798,424.6975707859942,False,False,False,False
2024-02-27,20396.74948996282,20703.32486785357,20336.8324779972,20462.658203125,2350815,,396.45091467178645,435.04038633375086,False,False,False,False
2024-02-28,20521.57901302799,20771.233258928572,20255.946895389767,20355.80859375,1605877,,366.49238985637203,420.0610067863441,False,False,False,False
2024-02-29,20372.785009247877,20807.183395553588,20075.197149203963,20154.087890625,5186617,,515.2863635388057,439.7480281236377,False,False,False,False
2024-03-01,20112.14651824422,20742.273849575507,20161.078751580564,20731.2890625,2108459,,731.9862463496247,472.3457382139672,False,False,False,False
2024-03-04,20731.290748281073,20864.10682099405,20478.640625,20478.640625,1976915,,588.1859589505075,473.27306327281855,False,False,False,False
2024-03-05,20376.777895232073,20455.668630528486,19897.44178203867,19982.32421875,2708749,,385.4661959940495,480.2633851547237,False,False,False,False
2024-03-06,19989.316979206676,20208.01410756988,19880.46772353732,20149.095703125,3249215,,581.1988429613302,490.03583823753434,False,False,False,False
2024-03-07,20130.12246548328,20321.85693881262,19746.653518824605,19994.310546875,2427235,,327.54638403256104,484.40078757506205,False,False,False,False
2024-03-08,20071.202801244268,20142.104607248963,19591.866647973096,19705.708984375,2690743,,575.2034199880145,489.536530410814,False,False,False,False
2024-03-11,19767.624465677647,19869.483404576313,19411.11817953231,19857.5,2017963,,550.2379592758662,474.0579698849612,False,False,False,False
2024-03-12,19972.341652684565,20141.107939649748,19823.547707372065,19938.388671875,1894340,,458.3652250440027,466.4257754303518,False,False,False,False
2024-03-13,20414.726685438312,20172.062762111917,19772.615974743363,19942.380859375,1963955,,317.5602322776831,460.4340741540021,False,False,False,False
2024-03-14,20082.188660687898,20350.81664426448,18561.294909806365,18585.26171875,7203346,,399.4467873685535,465.5698176623669,False,False,False,False
2024-03-15,18664.15335333635,19012.670716649052,18599.24324269072,18604.236328125,13600525,,1789.5217344581142,570.2106181976623,False,False,False,False
2024-03-18,18749.034423500067,18748.03580648683,18254.7190019484,18579.26953125,5154175,,427.40899789905234,572.4219098567527,False,False,False,False
2024-03-19,18574.274595687333,18721.071282008088,18352.58164083558,18524.34375,3634613,,493.31680453843,581.4807966197568,False,False,False,False
2024-03-20,18479.40751530132,18686.121233521655,18449.449005414313,18559.296875,9450958,,368.48964117250944,570.9953164507357,False,False,False,False
2024-03-22,18465.427283670164,18633.194942728984,18322.62505006653,18387.53515625,2564173,,236.67222810734165,535.615743719144,False,False,False,False
2024-03-25,18648.17369449738,18517.35486864437,18208.782218349857,18405.509765625,1845771,,310.56989266245364,515.7860246985687,False,False,False,False
2024-03-26,18475.414050164472,18801.961825657894,18357.577238212718,18499.380859375,2811361,,308.5726502945108,510.2936285771731,False,False,False,False
2024-03-27,18424.482729195955,18591.25175986131,18367.561563040716,18468.421875,1926048,,444.3845874451763,500.52118175459066,False,False,False,False
2024-03-28,18479.407136835154,18514.358730987504,18292.665762364028,18498.380859375,2078132,,223.69019682059297,493.10288266802155,True,False,False,False
2024-04-02,18754.02675143223,18593.249418792155,18329.61453794135,18433.470703125,2447888,,221.6929686234762,467.85213614198307,False,False,False,False
2024-04-03,18434.469866378717,18552.30667267518,17963.12264119287,18134.884765625,3517788,,263.6348808508046,447.3804876830501,False,False,False,False
2024-04-04,18118.908688016527,18290.670829459366,17971.113357007576,18124.900390625,7259737,,589.1840314823094,456.72468814292915,False,False,False,False
2024-04-05,17995.0769849004,18035.02166189241,17842.28859540596,17997.07421875,4286848,,319.5574724517901,456.8673481553654,False,False,False,False
2024-04-08,18074.96875,18119.906517610496,17896.21629661602,18074.96875,4394192,,282.6117952190398,448.52199157325725,False,False,False,False
2024-04-09,18164.84333252033,18524.34545454932,17970.113016421292,18360.572265625,3768652,,223.69022099447466,336.67688346871154,False,False,False,False
2024-04-10,17770.48322645213,17872.382781719618,17557.692978687664,17749.50390625,5213051,,554.2324381280268,345.735700627924,False,False,False,False
2024-04-11,17749.50507949554,17799.455845183315,17449.80048536886,17653.599609375,2605924,,802.8792869373356,367.8473065135601,False,False,False,False
2024-04-12,17832.423598345587,17641.61167076665,17262.984861591696,17322.92578125,3954669,,349.6553598144528,366.5020007022704,False,False,False,False
2024-04-15,17382.865184077542,17726.526426797238,17380.867153596613,17495.75390625,3170055,,390.61474778330376,377.4978949648391,False,False,False,False
2024-04-16,17381.867385165388,17424.82504351139,17099.146052330063,17166.080078125,4327577,,403.60064554723795,384.1429487423237,False,False,False,False
2024-04-17,17183.061366493086,17357.889025745197,16690.546875,16690.546875,5370972,,396.60785391993704,390.4311775727113,False,False,False,False
2024-04-18,16808.432945235516,16853.388635133622,16691.548151500447,16728.51171875,7520656,,667.3421507451967,406.35671780842705,False,False,False,False
2024-04-19,16613.6250361366,16760.48029051496,16584.653591395294,16738.501953125,3686022,,162.8417601336223,402.0104009022148,False,False,False,False
2024-04-22,16933.309285397576,17098.14680941472,16710.52887415016,16898.34375,2787306,,175.82669911966514,398.73423879479975,False,False,False,False
2024-04-23,16983.261250472824,17229.01903092084,16963.280943119327,17167.080078125,3041724,,387.6179352645595,407.59017125292513,False,False,False,False
2024-04-24,17183.061728955006,17408.83916795174,17089.154298575835,17208.037109375,3470947,,330.67528092084103,389.1252604985345,False,False,False,False
2024-04-25,17282.964436141305,17446.802942934784,17070.17418036685,17233.013671875,2413066,,319.6848693759057,389.13436027882847,False,False,False,False
2024-04-26,17084.159694271464,17391.85638954283,16985.2571850771,17265.98046875,6474374,,376.62876256793606,395.8498579466068,False,False,False,False
2024-04-29,17265.981260156248,17557.69372488839,17265.981260156248,17482.767578125,3784865,,406.5992044657323,408.91478533741093,False,False,False,False
2024-04-30,17572.679675588683,17801.454186430627,17539.712169659495,17691.5625,6761738,,291.71325613839144,390.1634151952941,False,False,False,False
2024-05-02,17766.487629235176,18224.03662463496,17692.56049897408,18045.212890625,5500373,,318.6866083056266,355.57822386445775,False,False,False,False
2024-05-03,18176.083514917867,18182.077606436473,17880.375,17880.375,3761716,,532.4741246349586,368.63670706592245,False,False,False,False
2024-05-06,18032.22671283124,18480.784596158734,17982.275946313704,18171.08984375,3646975,,301.7026064364727,362.2858398268631,False,False,False,False
2024-05-07,18331.930182108004,18413.84943414794,18216.044410929553,18272.98828125,3721193,,600.4095961587336,376.3436220133985,False,False,False,False
2024-05-08,18193.067293097527,18378.8841354739,18148.111605425824,18182.078125,3961940,,242.7595903979418,365.354460333256,False,False,False,False
2024-05-09,18194.06463457689,18351.90903454741,18024.232052330124,18216.04296875,3109141,,230.7725300480779,334.1709159977475,False,False,False,False
2024-05-10,18357.90549844121,18675.592369822596,18262.00002783551,18505.759765625,3713388,,327.6769822172864,345.9448604322949,False,False,False,False
2024-05-13,18531.733717146755,18881.38907030047,18465.798707694914,18810.458984375,3476865,,459.5494010725961,366.21076771464715,False,False,False,False
2024-05-14,18719.546738933237,18916.35273250618,18584.6796875,18584.6796875,4302724,,415.59036260555513,368.20879823900395,False,False,False,False
2024-05-15,18623.643172617467,19001.27095500398,18565.700285372975,18816.453125,4047685,,331.6730450061805,368.28006710224247,False,False,False,False
2024-05-16,18841.429273293965,19091.183107775592,18736.53266281168,19031.2421875,3968635,,435.5706696310044,376.557624263321,False,False,False,False
2024-05-17,18981.28953894741,19092.679738083865,18825.443161680265,18920.349609375,3076957,,354.65044496391056,374.987744434462,False,False,False,False
2024-05-20,18920.352687550778,19135.14099885673,18902.370410325162,19060.21484375,2821509,,267.23657640360034,365.0332710014526,False,False,False,False
2024-05-21,18831.437773599893,19047.22507116475,18912.358010186716,18984.287109375,2169231,,232.77058853156632,360.82308045810794,False,False,False,False
2024-05-22,19080.19341072671,19024.248553351943,18763.50555737311,18846.423828125,2539003,,147.85683356328445,348.62095369079776,False,False,False,False
