Date,Open,High,Low,Close,Volume,ma_200,tr,atr_14,is_hammer,is_shooting_star,feature_basic,feature_advanced
2024-01-02,27024.42276205937,27494.15200385552,26632.648585923005,26934.474609375,1774889,,,,False,False,False,False
2024-01-03,26374.798993313914,26283.851410578347,25272.434336639973,25453.330078125,1785532,,861.5034179325157,,False,False,False,False
2024-01-04,25284.426660524707,25415.351198748696,24774.72044301146,24899.6484375,1963389,,1662.0402727350265,,False,False,False,False
2024-01-05,24516.87191674805,24693.769977539065,23751.313077392577,23986.177734375,1843738,,678.6096351135384,,False,False,False,False
2024-01-08,23886.23283747933,23864.24551018123,23231.610138376862,23568.416015625,2089061,,1148.3353601074232,,False,False,False,False
2024-01-09,23833.2634929667,23695.342984641567,22760.881569540135,22846.83203125,2233471,,754.5675959981381,,False,False,False,False
2024-01-10,22861.823834914503,23374.528343212256,22746.89007574444,23057.7109375,4012740,,934.4614151014321,,False,False,False,False
2024-01-11,23111.678110572793,23541.43039543966,22802.856119819626,23271.5859375,3122349,,627.6382674678171,,False,False,False,False
2024-01-12,23475.470243608215,24894.652318022778,23395.516323922886,24582.83203125,3441411,,738.5742756200343,,False,False,False,False
2024-01-15,24841.682178594816,25184.484600032618,24640.797960784326,25181.486328125,1860863,,1623.0663805227778,,False,False,False,False
2024-01-16,24885.656791400626,24922.635478199096,24401.93559111798,24574.8359375,1417663,,601.6525687826179,,False,False,False,False
2024-01-17,24060.132957561407,24390.94229580818,23520.44400694734,24006.1640625,2549545,,779.550737007019,,False,False,False,False
2024-01-18,24137.086356377753,24419.92331711871,23836.259765625,23836.259765625,1527296,,1054.3919305526615,,False,False,False,False
2024-01-19,24260.018743148354,24260.018743148354,23820.272172868004,24045.142578125,1079679,,583.6635514937116,,False,False,False,False
2024-01-22,23828.266386410985,24246.025607513235,23867.243921394213,24165.072265625,1018078,,439.74657028034926,891.9858556225045,False,False,False,False
2024-01-23,24335.974213340753,25373.37631738378,24359.960389156775,25260.44140625,3309430,,378.7816861190222,857.5057319215406,False,False,False,False
2024-01-24,25098.53529386674,26609.66440485812,25129.517438338124,26084.966796875,4007048,,1208.3040517587797,825.0960018518088,False,False,False,False
2024-01-25,25605.24204996229,26170.916015625,25132.51451328656,26170.916015625,1755720,,1480.1469665199947,882.3486683808413,False,False,False,False
2024-01-26,26132.93673732282,26887.501799150825,25782.138940367015,26863.515625,2526611,,1038.4015023384418,874.4962499687712,False,False,False,False
2024-01-29,26811.545427192912,27402.20496226843,26384.791414541054,26839.529296875,3033768,,1105.3628587838102,899.5530544534621,False,False,False,False
